FBgn0051549,Cbr3 Cbr3 Dhrs2 Dhrs2 Dhrs4 Dhrs4 Dhrs4 Dhrs4 Dhrs4 Dhrs4 Dhrs4 Dhrs4,"'Dhrs4', 'Dhrs2', 'Cbr3'"
FBgn0051550,Sugp1 Sugp1 Sugp1 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2 Sugp2,"'Sugp2', 'Sugp1'"
FBgn0051559,Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Glrx2 Grxcr2 Grxcr1,"'Grxcr2', 'Glrx2', 'Grxcr1'"
FBgn0051601,Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18 Zc3h18,'Zc3h18'
FBgn0051611,Hist4h4 Hist1h4d Hist1h4c Hist1h4b Hist1h4m Hist1h4n,"'Hist1h4c', 'Hist1h4b', 'Hist4h4', 'Hist1h4d', 'Hist1h4n', 'Hist1h4m'"
FBgn0051624,Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Lpxn Lpxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn,"'Tgfb1i1', 'Pxn', 'Lpxn'"
FBgn0051626,Pou2af1 Pou2af1,'Pou2af1'
FBgn0051632,Zfp280b Zfp280b Gm44973 Zfp524 Zfp524 Zfp524 Zfp580 Zfp580 Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zfp280d Zbtb6 Zbtb6 Zfp280c Zfp280c Zfp280c Zfp280c Zfp280c Zfp280c Zfp280c,"'Gm44973', 'Zfp280c', 'Zfp280b', 'Zbtb6', 'Zfp580', 'Zfp524', 'Zfp280d'"
FBgn0051634,Slco4a1 Slco4a1 Slco4a1 Slco4a1 Slco4a1 Slco6d1 Slco6d1 Slco6d1 Slco6d1 Slco4c1 Slco6c1 Slco6c1,"'Slco6c1', 'Slco4c1', 'Slco4a1', 'Slco6d1'"
FBgn0051635,Ppp1r37 Ppp1r37 Ppp1r37,'Ppp1r37'
FBgn0051636,Clvs1 Clvs1 Clvs1 Clvs1 Clvs1 Clvs1 Clvs1 Clvs1 Rlbp1 Rlbp1 Rlbp1 Rlbp1 Rlbp1 Rlbp1 Rlbp1 Rlbp1 Clvs2 Clvs2 Clvs2 Clvs2,"'Rlbp1', 'Clvs1', 'Clvs2'"
FBgn0051637,Chst3 Chst3 Chst3 Chst5 Chst4 Chst4 Chst4 Chst2 Chst1 Chst7,"'Chst1', 'Chst3', 'Chst2', 'Chst5', 'Chst4', 'Chst7'"
FBgn0051643,Fastkd1 Fastkd1 Fastkd1 Fastkd1,'Fastkd1'
FBgn0051648,Cox11 Cox11,'Cox11'
FBgn0051668,Slc5a9 Slc5a9 Slc5a9 Slc5a9 Slc5a9 Slc5a9 Slc5a9 Slc5a9 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a2 Slc5a11 Slc5a11 Slc5a11 Slc5a11 Slc5a11 Slc5a11 Slc5a11 Slc5a11 Gm5134 Gm5134 Slc5a4b Slc5a4a Slc5a5 Slc5a8 Slc5a1 Slc5a7 Slc5a7 Slc5a7 Slc5a10 Slc5a10 Slc5a10 Slc5a10 Slc5a3 Slc5a3 Slc5a12 Slc5a12 Slc5a12 Slc5a12 Slc5a12,"'Slc5a12', 'Slc5a1', 'Slc5a11', 'Slc5a10', 'Slc5a3', 'Slc5a4a', 'Gm5134', 'Slc5a2', 'Slc5a4b', 'Slc5a5', 'Slc5a7', 'Slc5a8', 'Slc5a9'"
FBgn0051673,Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Grhpr Grhpr Grhpr Grhpr Grhpr Grhpr,"'Ctbp1', 'Ctbp2', 'Grhpr'"
FBgn0051674,Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp2 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Ctbp1 Grhpr Grhpr Grhpr Grhpr Grhpr Grhpr,"'Ctbp1', 'Ctbp2', 'Grhpr'"
FBgn0051678,Suco Suco Suco Suco Suco Suco Suco,'Suco'
FBgn0051681,Prss53 Prss53 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36,"'Prss36', 'Prss53'"
FBgn0051683,Pla2g15 Pla2g15 Pla2g15 Pla2g15,'Pla2g15'
FBgn0051687,Cdc23 Cdc23 Cdc23 Cdc23 Cdc23 Cdc23 Cdc23 Cdc23,'Cdc23'
FBgn0051693,Oca2 Oca2 Oca2 Oca2 Oca2 Oca2,'Oca2'
FBgn0051694,Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd1 Ifrd2 Ifrd2 Ifrd2 Ifrd2 Ifrd2 Ifrd2 Ifrd2,"'Ifrd1', 'Ifrd2'"
FBgn0051702,Rtf1 Rtf1 Rtf1 Rtf1,'Rtf1'
FBgn0051703,Rtf1 Rtf1 Rtf1 Rtf1,'Rtf1'
FBgn0051708,Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Negr1 Negr1 Negr1 Negr1 Negr1 Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Iglon5 Iglon5 Opcml Opcml Opcml Opcml Opcml Opcml Opcml Opcml Opcml,"'Negr1', 'Iglon5', 'Ntm', 'Opcml', 'Lsamp'"
FBgn0051712,Arglu1 Arglu1 Arglu1 Arglu1,'Arglu1'
FBgn0051716,Cnot4 Cnot4 Cnot4 Cnot4 Cnot4 Cnot4 Cnot4 Cnot4,'Cnot4'
FBgn0051717,Plpp6 Sgpp2 Plpp7 Plpp7 Plpp7 Sgpp1 Sgpp1,"'Sgpp1', 'Sgpp2', 'Plpp7', 'Plpp6'"
FBgn0051719,Rpusd2,'Rpusd2'
FBgn0051735,Spata17 Spata17 Spata17 Spata17 Spata17 Spata17 Spata17 Spata17,'Spata17'
FBgn0051739,Dars2 Dars2 Dars2 Dars2 Dars2 Dars2 Dars2,'Dars2'
FBgn0051759,Pde12,'Pde12'
FBgn0051773,Fpgs Fpgs Fpgs Fpgs Fpgs Fpgs Fpgs Fpgs Fpgs Fpgs,'Fpgs'
FBgn0051774,Kirrel2 Kirrel2 Kirrel2 Kirrel2 Kirrel2 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel3 Kirrel Kirrel Kirrel,"'Kirrel2', 'Kirrel3', 'Kirrel'"
FBgn0051776,Galnt6 Galnt6 Galnt6 Galnt9 Galnt9 Galnt9 Galnt17 Galnt17 Galnt17 Galnt17 Galnt17 Galnt15 Galnt15 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galntl5 Galntl5 Galnt11 Galnt11 Galnt11 Galnt11 Galnt11 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galnt13 Galnt13 Galnt13 Galnt13 Galnt13,"'Galnt16', 'Galnt17', 'Galnt15', 'Galnt13', 'Galnt11', 'Galntl5', 'Galntl6', 'Galnt9', 'Galnt6'"
FBgn0051780,Tpsg1 Tpsg1 Tpsg1 Tpsg1 Tpsg1 Prss28 Prss28 Prss29 Prss29 Tpsab1 Tpsab1 Tpsb2 Tpsb2 Tpsb2 Tpsb2,"'Tpsg1', 'Tpsb2', 'Prss28', 'Prss29', 'Tpsab1'"
FBgn0051787,Ticam2 Ticam2 Tmed11,"'Ticam2', 'Tmed11'"
FBgn0051792,Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc5 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc1 Abcc9 Abcc9 Abcc9 Abcc9 Abcc9 Abcc9 Abcc2 Abcc2 Abcc2 Abcc2 Abcc2 Abcc12 Abcc12 Abcc12 Abcc12 Abcc12 Abcc12 Abcc12 Abcc6 Abcc6 Abcc6 Abcc6 Abcc6 Abcc3 Abcc3 Abcc3 Abcc3 Abcc3 Abcc3 Cftr Cftr Cftr Cftr Cftr Cftr Abcc4 Abcc4 Abcc4 Abcc4 Abcc4 Abcc4 Abcc10 Abcc10 Abcc10 Abcc10 Abcc10 Abcc10 Abcc10 Abcc8 Abcc8 Abcc8 Abcc8 Abcc8 Abcc8 Abcc8 Abcc8,"'Cftr', 'Abcc8', 'Abcc9', 'Abcc4', 'Abcc5', 'Abcc6', 'Abcc10', 'Abcc12', 'Abcc1', 'Abcc2', 'Abcc3'"
FBgn0051800,AU022252 AU022252 AU022252 AU022252,'AU022252'
FBgn0051802,Cetn1 Cetn1 Cetn1,'Cetn1'
FBgn0051803,Rsph9 Rsph9 Rsph9,'Rsph9'
FBgn0051807,Rfwd3 Rfwd3,'Rfwd3'
FBgn0051809,Hsdl1 Hsdl1 Hsdl1 Hsdl1,'Hsdl1'
FBgn0051810,Hsdl1 Hsdl1 Hsdl1 Hsdl1,'Hsdl1'
FBgn0051812,Tsen2 Tsen2 Tsen2 Tsen2 Tsen2,'Tsen2'
FBgn0051814,Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Lsamp Negr1 Negr1 Negr1 Negr1 Negr1 Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Ntm Iglon5 Iglon5 Opcml Opcml Opcml Opcml Opcml Opcml Opcml Opcml Opcml,"'Negr1', 'Iglon5', 'Ntm', 'Opcml', 'Lsamp'"
FBgn0051821,Scpep1,'Scpep1'
FBgn0051823,Scpep1,'Scpep1'
FBgn0051827,Tpsg1 Tpsg1 Tpsg1 Tpsg1 Tpsg1 Prss28 Prss28 Prss29 Prss29 Tpsab1 Tpsab1 Tpsb2 Tpsb2 Tpsb2 Tpsb2,"'Tpsg1', 'Tpsb2', 'Prss28', 'Prss29', 'Tpsab1'"
FBgn0051849,Mgat3,'Mgat3'
FBgn0051852,Igbp1 Igbp1 Igbp1b,"'Igbp1b', 'Igbp1'"
FBgn0051855,Dda1 Dda1 Dda1 Dda1 Dda1 Dda1 Dda1 Dda1 Dda1 Dda1 Dda1,'Dda1'
FBgn0051865,Tada1 Tada1 Tada1 Tada1,'Tada1'
FBgn0051866,Tada1 Tada1 Tada1 Tada1,'Tada1'
FBgn0051871,Lipo1 Lipf Lipk Lipk Lipk Lipn Lipn Lipn Lipm Lipm Lipm Lipo4 Lipo2 Lipo2 Lipo2 Lipo2 Lipo3 Lipo3 Lipo3 Lipo3 Gm8978 Lipa Lipa Lipa Lipa Lipa Lipa,"'Lipa', 'Lipf', 'Lipo3', 'Lipo2', 'Lipo1', 'Lipm', 'Lipo4', 'Gm8978', 'Lipn', 'Lipk'"
FBgn0051872,Lipo1 Lipf Lipk Lipk Lipk Lipn Lipn Lipn Lipm Lipm Lipm Lipo4 Lipo2 Lipo2 Lipo2 Lipo2 Lipo3 Lipo3 Lipo3 Lipo3 Gm8978 Lipa Lipa Lipa Lipa Lipa Lipa,"'Lipa', 'Lipf', 'Lipo3', 'Lipo2', 'Lipo1', 'Lipm', 'Lipo4', 'Gm8978', 'Lipn', 'Lipk'"
FBgn0051874,Fh1 Fh1 Fh1 Fh1 Fh1,'Fh1'
FBgn0051915,Colgalt2 Colgalt2,'Colgalt2'
FBgn0051922,Zmat5 Zmat5 Zmat5,'Zmat5'
FBgn0051924,Pudp Pudp,'Pudp'
FBgn0051935,Rab3gap1 Rab3gap1 Rab3gap1 Rab3gap1 Rab3gap1 Rab3gap1 Rab3gap1,'Rab3gap1'
FBgn0051950,Naa38 Naa38 Naa38 Naa38,'Naa38'
FBgn0051954,Prss53 Prss53 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36 Prss36,"'Prss36', 'Prss53'"
FBgn0051956,Galnt6 Galnt6 Galnt6 Galnt9 Galnt9 Galnt9 Galnt17 Galnt17 Galnt17 Galnt17 Galnt17 Galnt15 Galnt15 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galnt16 Galntl5 Galntl5 Galnt11 Galnt11 Galnt11 Galnt11 Galnt11 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galntl6 Galnt13 Galnt13 Galnt13 Galnt13 Galnt13,"'Galnt16', 'Galnt17', 'Galnt15', 'Galnt13', 'Galnt11', 'Galntl5', 'Galntl6', 'Galnt9', 'Galnt6'"
FBgn0051957,Eif1ad Eif1ad Eif1ad,'Eif1ad'
FBgn0051961,Tbcc,'Tbcc'
FBgn0051973,Ctbs Ctbs Ctbs Ctbs,'Ctbs'
FBgn0051988,Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Tgfb1i1 Lpxn Lpxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn Pxn,"'Tgfb1i1', 'Pxn', 'Lpxn'"
FBgn0051989,Ncapd3 Ncapd3 Ncapd3 Ncapd3 Ncapd3 Ncapd3,'Ncapd3'
FBgn0052000,Atp2b2 Atp2b2 Atp2b2 Atp2b2 Atp2b2 Atp2b2 Atp2b2 Atp2b2 Atp7a Atp7a Atp7a Atp7a Atp4a Atp4a Atp4a Atp4a Atp4a Atp2c2 Atp2c2 Atp12a Atp12a Atp1a4 Atp1a4 Atp1a2 Atp1a2 Atp1a2 Atp1a2 Atp1a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a2 Atp13a5 Atp13a5 Atp13a5 Atp13a5 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp13a4 Atp2a2 Atp2a2 Atp2a2 Atp2a2 Atp2a2 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1 Atp2b1,"'Atp4a', 'Atp2a2', 'Atp13a2', 'Atp13a5', 'Atp13a4', 'Atp12a', 'Atp2b1', 'Atp1a4', 'Atp1a2', 'Atp2c2', 'Atp2b2', 'Atp7a'"
FBgn0052016,Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1 Eif4enif1,'Eif4enif1'
FBgn0052026,Idh3a Idh3a Idh3a Idh3a Idh3a,'Idh3a'
FBgn0052053,Slc2a7 Slc2a7 Slc2a1 Slc2a1 Slc2a1 Slc2a1 Slc2a1 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a10 Slc2a10 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a12 Slc2a12 Slc2a2 Slc2a2 Slc2a2 Slc2a6 Slc2a6 Slc2a6 Slc2a6 Slc2a6 Slc2a6,"'Slc2a9', 'Slc2a7', 'Slc2a6', 'Slc2a4', 'Slc2a12', 'Slc2a1', 'Slc2a10', 'Slc2a2'"
FBgn0052054,Slc2a7 Slc2a7 Slc2a1 Slc2a1 Slc2a1 Slc2a1 Slc2a1 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a9 Slc2a10 Slc2a10 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a4 Slc2a12 Slc2a12 Slc2a2 Slc2a2 Slc2a2 Slc2a6 Slc2a6 Slc2a6 Slc2a6 Slc2a6 Slc2a6,"'Slc2a9', 'Slc2a7', 'Slc2a6', 'Slc2a4', 'Slc2a12', 'Slc2a1', 'Slc2a10', 'Slc2a2'"
FBgn0052056,Plscr1 Plscr1 Plscr1 Plscr2 Plscr2 Plscr2 Plscr2 Plscr2 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik 1700057G04Rik,"'1700057G04Rik', 'Plscr2', 'Plscr1'"
FBgn0052062,Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox3 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox2 Rbfox1 Rbfox1 Rbfox1 Rbfox1 Rbfox1 Rbfox1 Rbfox1 Rbfox1,"'Rbfox3', 'Rbfox2', 'Rbfox1'"
FBgn0052064,Lap3 Lap3 Lap3 Lap3 Lap3 Lap3,'Lap3'
FBgn0052066,Fam49a Fam49a Fam49a Fam49a Fam49a,'Fam49a'
FBgn0052068,Adi1 Adi1 Adi1,'Adi1'
FBgn0052069,Ier3ip1 Ier3ip1 Ier3ip1 Ier3ip1 Hdhd2,"'Ier3ip1', 'Hdhd2'"
FBgn0052075,Las1l Las1l Las1l Las1l Las1l Las1l Las1l,'Las1l'
FBgn0052076,Alg10b Alg10b,'Alg10b'
FBgn0052079,Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a2 Slc38a2 Slc36a3 Slc36a3 Slc36a3 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc36a2 Slc36a2 Slc32a1 Slc38a5 Slc38a5 Slc38a5 Slc38a5 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc36a4 Slc36a4 Slc36a4,"'Slc38a5', 'Slc38a4', 'Slc38a7', 'Slc38a6', 'Slc38a1', 'Slc38a3', 'Slc38a2', 'Slc36a3', 'Slc32a1', 'Slc36a4', 'Slc38a9', 'Slc38a8', 'Slc36a1', 'Slc36a2'"
FBgn0052081,Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a8 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a7 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a1 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a9 Slc38a2 Slc38a2 Slc36a3 Slc36a3 Slc36a3 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc38a4 Slc36a2 Slc36a2 Slc32a1 Slc38a5 Slc38a5 Slc38a5 Slc38a5 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc36a1 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a6 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc38a3 Slc36a4 Slc36a4 Slc36a4,"'Slc38a5', 'Slc38a4', 'Slc38a7', 'Slc38a6', 'Slc38a1', 'Slc38a3', 'Slc38a2', 'Slc36a3', 'Slc32a1', 'Slc36a4', 'Slc38a9', 'Slc38a8', 'Slc36a1', 'Slc36a2'"
FBgn0052082,Baiap2l1 Baiap2l1 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2 Baiap2l2 Baiap2l2 Baiap2l2 Baiap2l2 Baiap2l2,"'Baiap2', 'Baiap2l1', 'Baiap2l2'"
FBgn0052085,Fbxl16 Fbxl16 Fbxl16,'Fbxl16'
FBgn0052087,Vmp1 Vmp1 Vmp1 Vmp1 Vmp1 Vmp1 Vmp1 Vmp1,'Vmp1'
FBgn0052091,Abcg1 Abcg1 Abcg1 Abcg1 Abcg1 Abcg8 Abcg8 Abcg8 Abcg3 Abcg3 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg4 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2 Abcg2,"'Abcg8', 'Abcg1', 'Abcg2', 'Abcg3', 'Abcg4'"
FBgn0052099,Aasdhppt Aasdhppt Aasdhppt,'Aasdhppt'
FBgn0052104,Rpap1 Rpap1 Rpap1 Rpap1 Rpap1 Rpap1 Rpap1 Rpap1 Rpap1,'Rpap1'
FBgn0052105,Lhx4 Lhx4 Lmo1 Lmo1 Lmo1 Zfhx3 Zfhx3 Zfhx3 Zfhx3 Zfhx3 Zfhx3 Zfhx3 Fhl4 Fhl4 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Fhl1 Lhx9 Lhx9 Lhx9 Lhx9 Lhx9 Lhx9 Lhx9 Lhx3 Lhx3 Lhx3 Lhx3 Lmo3 Lmo3 Lmo3 Lmo3 Lmo3 Lmo3 Lmo3 Lmo3 Lhx8 Lhx8 Lhx8 Lhx8 Lhx8 Lmo4 Lmo4 Lmo4 Lmo4 Lmo4 Lmo4 Lmo4 Lmo4 Crip2 Crip2 Crip2 Crip2 Crip2 Crip2 Lhx2 Lhx2 Lhx2 Lhx2 Lhx2 Lhx2 Lhx2 Zfhx4 Zfhx4 Zfhx4 Zfhx4 Zfhx4 Lmo2 Lmo2 Lmo2 Lmo2 Lmo2 Lmo2 Lmo2 Lmo2 Lhx1 Lhx1 Lhx1 Lhx1 Crip3 Crip3 Crip3 Crip3 Crip3 Crip3 Crip3 Lhx6 Lhx6 Lhx6 Lhx6 Lhx6 Lhx6 Lhx6 Lhx6 Lhx6 Lmx1b Lmx1b Lmx1b Lhx5,"'Lhx1', 'Lhx2', 'Lhx3', 'Lhx4', 'Lhx5', 'Lhx6', 'Lhx8', 'Lmo1', 'Lmo2', 'Lmo3', 'Lmo4', 'Zfhx3', 'Lmx1b', 'Fhl1', 'Zfhx4', 'Fhl4', 'Lhx9', 'Crip3', 'Crip2'"
FBgn0052110,Senp3 Senp3 Senp3 Senp3 Senp3 Senp3 Senp3 Senp3 Senp3,'Senp3'
FBgn0052112,Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18 Abhd18,'Abhd18'
FBgn0052113,Vps13d Vps13d Vps13d Vps13d Vps13d Vps13d Vps13d Vps13d Vps13d Vps13d,'Vps13d'
FBgn0052137,Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl1 Bicdl2 Bicdl2 Bicdl2 Bicdl2,"'Bicdl1', 'Bicdl2'"
FBgn0052152,Prmt3 Prmt3 Prmt3 Prmt3 Prmt3 Prmt3 Prmt3 Prmt3 Prmt3,'Prmt3'
FBgn0052163,Natd1 Natd1,'Natd1'
FBgn0052174,Coq4 Coq4 Coq4 Coq4 Coq4 Coq4,'Coq4'
FBgn0052176,Caap1 Caap1,'Caap1'
FBgn0052177,Ndfip2 Ndfip2 Ndfip2 Ndfip2 Ndfip2 Ndfip2 Ndfip1 Ndfip1 Ndfip1 Ndfip1 Ndfip1 Ndfip1 Ndfip1 Ndfip1,"'Ndfip2', 'Ndfip1'"
FBgn0052183,Ccn1 Ccn2 Ccn2 Ccn2 Ccn5 Ccn5 Ccn3 Ccn6 Ccn4 Ccn4 Ccn4 Ccn4 Ccn4 Ccn4,"'Ccn4', 'Ccn5', 'Ccn6', 'Ccn1', 'Ccn2', 'Ccn3'"
FBgn0052190,Nucb2 Nucb2 Nucb2 Nucb2 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1 Nucb1,"'Nucb1', 'Nucb2'"
FBgn0052191,Arsi Arsj Arsg Arsg Arsg Arsg Arsg Galns Galns Galns Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Sulf1 Gns Gns Gns Gns Gns Gns Gns Gns Gns Gns Sulf2 Sulf2 Sulf2 Sulf2 Sulf2 Sulf2 Sulf2 Arsk Arsk Arsk Arsk Arsk Arsk Arsa Arsa Arsa Arsa Arsb Arsb,"'Gns', 'Arsg', 'Arsa', 'Arsb', 'Galns', 'Arsi', 'Arsj', 'Sulf2', 'Sulf1', 'Arsk'"
FBgn0052196,Ggct Ggct Ggct Ggct Ggct Ggct,'Ggct'
FBgn0052199,P4ha3 P4ha3 P4ha3 P4ha3 P4ha3 P4htm P4htm P4htm P4htm P4htm P4htm,"'P4htm', 'P4ha3'"
FBgn0052201,P4ha3 P4ha3 P4ha3 P4ha3 P4ha3 P4htm P4htm P4htm P4htm P4htm P4htm,"'P4htm', 'P4ha3'"
FBgn0052220,Cmas Cmas Cmas Cmas Cmas,'Cmas'
FBgn0052225,Lamp5 Lamp5 Lamp5 Lamp5 Lamp5,'Lamp5'
FBgn0052226,Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1 Tecpr1,'Tecpr1'
FBgn0052232,Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4 Tubgcp4,'Tubgcp4'
FBgn0052238,Ttll1 Ttll1 Ttll1 Ttll1,'Ttll1'
FBgn0052251,Clspn Clspn Clspn Clspn Clspn Clspn Clspn,'Clspn'
